bodyId,instance,type
389536816,ADL10d_b_pct(ADL10)_R,ADL10d_b_pct
5813098375,PDL17v_pct(PDL17)_R,PDL17v_pct
296502002,ADL20h_c_pct(ADL20)_R,ADL20h_c_pct
295828029,PDM10om_pct(PDM10)_R,PDM10om_pct
5813020735,FB07b(PDL05)_R,FB7B_a
5813020696,PDM07d_pct(PDM07)_R,PDM07d_pct
356517307,PDM05j_a_pct(PDM05)_R,PDM05j_a_pct
295470623,ADL04og_pct(ADL04)_R,ADL04og_pct
5813129573,PDM05j_d_pct(PDM05)_R,PDM05j_d_pct
5813008919,PDM05j_a_pct(PDM05)_R,PDM05j_a_pct
297533212,PDL05f_pct(PDL05)_R,PDL05f_pct
327203386,FB07b(PDL05)_R,FB7B_a
1537327673,SA2_b(AVM08)_L_cont,SA2_b
264083994,DN1a,DN1a
326504486,ADL09c_a_pct(ADL09)_R,ADL09c_a_pct
326508001,PDL17r_pct(PDL17)_R,PDL17r_pct
1041468139,FQ12_b_C6_R,FQ12_b
296842335,ADL02i_a_pct(ADL02)_R,ADL02i_a_pct
326542980,PDM18h_pct(PDM18)_R,PDM18h_pct
884916654,FB07c(PDL05)_R,FB7C
5813094592,PDL23d_pct(PDL23)_R,PDL23d_pct
580192148,PDM20a_pct(PDM20)_R,PDM20a_pct
325122802,PDL17r_pct(PDL17)_R,PDL17r_pct
296855477,(aDT6d)(MBDLaxon2),
266191407,PDM15k_pct(PDM15)_R,PDM15k_pct
296829531,ADL23p_pct(ADL23)_R,ADL23p_pct
298270808,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
451015547,AVM07t_pct(AVM07)_R,AVM07t_pct
296846768,PDL14k_pct(PDL14)_R,PDL14k_pct
5813026366,PDM18h_pct(PDM18)_R,PDM18h_pct
5813009424,(ADM04)_L,
296868077,PDM15r_pct(PDM15)_R,PDM15r_pct
1590858381,ON_small,ON
1536986560,SA3(AVM08)_R_bi,SA3
326810603,ADL20d_pct(ADL20)_R,ADL20d_pct
541663112,PDL23b_pct(PDL23)_R,PDL23b_pct
388954086,PDL05k_pct(PDL05)_R,PDL05k_pct
5813056278,PDL14b_pct(PDL14)_R,PDL14b_pct
296841676,ADL07v_pct(ADL07)_R,ADL07v_pct
1536991299,SA1_c(AVM08)_R,SA1_c
357919199,FQ12_b_C5_L,FQ12_b
5813010153,DN1pA(PDM24)_R,DN1pA
449555633,PDL10g_c_pct(PDL10)_R,PDL10g_c_pct
297247801,,
5901201383,PDL11u_b_pct(PDL11)_R,PDL11u_b_pct
295816140,PDL10n_pct(PDL10)_R,PDL10n_pct
294437328,ADL04og_pct(ADL04)_R,ADL04og_pct
418892691,PDL13a_pct(PDL13)_R,PDL13a_pct
357490931,ADL01w_a_pct(ADL01)_R,ADL01w_a_pct
295136965,FB01e(PDL05)_R,FB1E_b
640877406,PDL25b_pct(PDL25)_R,PDL25b_pct
328519904,ADL10f_pct(ADL10)_R,ADL10f_pct
295456869,ADL04og_pct(ADL04)_R,ADL04og_pct
5813009745,PDL13p_pct(PDL13)_R,PDL13p_pct
295482578,ADL07of_pct(ADL07)_R,ADL07of_pct
480258191,ADL10p_pct(ADL10)_R,ADL10p_pct
885944105,FB09b(AVM10)_R,FB9B_a
331006655,PDM07f_b_pct(PDM07)_R,PDM07f_b_pct
5813009597,(aDT6f)(MBDLaxon2),
391971977,ADL02oh_pct(ADL02)_R,ADL02oh_pct
329257947,ADL02ol_pct(ADL02)_R,ADL02ol_pct
5812980501,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
727280915,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
297230760,PDM22f_pct(PDM22)_R,PDM22f_pct
326508583,PDM10v_a_pct(PDM10)_R,PDM10v_a_pct
5813020752,PDL23j_pct(PDL23)_R,PDL23j_pct
5813009486,PDM05j_d_pct(PDM05)_R,PDM05j_d_pct
326884250,PDL10q_pct(PDL10)_R,PDL10q_pct
5813009497,PDL07z_pct(PDL07)_R,PDL07z_pct
5813039859,PDM15k_pct(PDM15)_R,PDM15k_pct
266187480,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
296859399,PVL04p_c_pct(PVL04)_R,PVL04p_c_pct
330246657,PDL10oi_pct(PDL10)_R,PDL10oi_pct
662197764,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
5813009350,(ADM04)_L,
5813078542,PDM29e_pct(PDM29)_R,PDM29e_pct
296838734,ADL20h_b_pct(ADL20)_R,ADL20h_b_pct
356844539,PDM12a_pct(PDM12)_R,PDM12a_pct
299958696,PDM08q_b_pct(PDM08)_R,PDM08q_b_pct
5813020809,PDL23j_pct(PDL23)_R,PDL23j_pct
297178509,FB07f(PDM25)_R,FB7F_a
5813055813,PDM10v_a_pct(PDM10)_R,PDM10v_a_pct
296863817,PDL07s_pct(PDL07)_R,PDL07s_pct
296846314,ADL02i_b_pct(ADL02)_R,ADL02i_b_pct
5813078300,PDM05j_a_pct(PDM05)_R,PDM05j_a_pct
298616761,ADM04y_pct(ADM04)_R,ADM04y_pct
296880800,FB08k(AVM10)_R,FB8F
5901195323,ADL13g_pct(ADL13)_R,ADL13g_pct
603466235,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
296837846,PDM08q_c_pct(PDM08)_R,PDM08q_c_pct
296838079,FB07j(AVM10)_R,FB7I
5813039860,ADL16p_pct(ADL16)_R,ADL16p_pct
297166053,FB08i(PDM25)_R,FB7F_b
358259842,FB07h(AVM10)_R,FB7H
1537327732,SA2_b(AVM08)_L_cont,SA2_b
1197246979,FQ12_b_C2_R,FQ12_b
481410841,PDM05j_b_pct(PDM05)_R,PDM05j_b_pct
855250466,FB09g(PDM25)_R,FB9C_a
916288689,FB07j_L,FB7I
1536986537,SA2_a(AVM08)_L_cont,SA2_a
357923095,PDM24_pct(PDM24)_R,PDM24_pct
5812980021,PDM10v_c_pct(PDM10)_R,PDM10v_c_pct
296855409,FB07j(AVM10)_R,FB7I
1009578838,PVL04p_a_pct(PVL04)_R,PVL04p_a_pct
1134140939,PDM10g_c_pct(PDM10)_R,PDM10g_c_pct
329206392,ADL15d_pct(ADL15)_R,ADL15d_pct
5813020699,FQ12_a_C6_L,FQ12_a
979069882,FQ12_a_C7_R,FQ12_a
299613271,PDM08or_pct(PDM08)_R,PDM08or_pct
297519807,FB08i(PDM25)_R,FB7F_b
297528119,AVL08i_pct(AVL08)_R,AVL08i_pct
297869179,AVL08i_pct(AVL08)_R,AVL08i_pct
297502392,PDL07m_pct(PDL07)_R,PDL07m_pct
448260940,LNd(aSP7a)(ADL30)_R,LNd
327519295,ADL09c_a_pct(ADL09)_R,ADL09c_a_pct
665552356,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
265655867,FB08i_L,FB7F_b
298957344,PDM08or_pct(PDM08)_R,PDM08or_pct
5813019487,PDL07j_pct(PDL07)_R,PDL07j_pct
297519815,ADM04z_pct(ADM04)_R,ADM04z_pct
917311067,FB09f_L,SA3
916629616,FB08i_L,FB7F_b
297519736,ADL02or_pct(ADL02)_R,ADL02or_pct
5813067334,PDM31d_pct(aSP28)(PDM31)_R,PDM31d_pct
386506469,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
297563139,PDM22d_pct(PDM22)_R,PDM22d_pct
5813009445,PDL07j_pct(PDL07)_R,PDL07j_pct
297528741,ADL02i_b_pct(ADL02)_R,ADL02i_b_pct
451071081,PDM05j_h_pct(pMP5)(PDM05)_R,PDM05j_h_pct
329215304,ADL09b_b_pct(ADL09)_R,ADL09b_b_pct
5813020960,(MBDLaxon1),
297925719,PDM08oq_pct(pMP1)(PDM08)_R,PDM08oq_pct
298279629,PDM15g_g_pct(pMP3a)(PDM15)_R,PDM15g_g_pct
919846263,ADL02e_pct(ADL02)_R,ADL02e_pct
575323308,(MBDLaxon1),
297572235,ADL09p_pct(ADL09)_R,ADL09p_pct
297520036,PDL07z_pct(PDL07)_R,PDL07z_pct
297860327,AVL08y_pct(aIP1d)(AVL08)_R,AVL08y_pct
5813055759,PDM12c_pct(PDM12)_R,PDM12c_pct
297908801,(PDM09)_L,
1135881013,FQ11_a_C1_R,FQ11_a
326888433,PDM07f_b_pct(PDM07)_R,PDM07f_b_pct
5813057564,(MBDLaxon2),
5812980742,AVM13b_pct(AVM13)_R,AVM13b_pct
298258134,ADM04z_pct(ADM04)_R,ADM04z_pct
297925478,PDL07ob_pct(PDL07)_R,PDL07ob_pct
329258532,PDL08h_pct(PDL08)_R,PDL08h_pct
328896613,PDM08q_c_pct(PDM08)_R,PDM08q_c_pct
297921608,PDM07olc_pct(PDM07)_R,PDM07olc_pct
297917363,ADM04ol_pct(ADM04)_R,ADM04ol_pct
392821837,pMP8-like_L,
298262663,PDM30a_pct(PDM30)_R,PDM30a_pct
329391878,(ADM04)_L,
297925608,ADM04ol_pct(ADM04)_R,ADM04ol_pct
450008671,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
328559607,PVL04j_pct(PVL04)_R,PVL04j_pct
5901224041,PDM20h_pct(PDM20)_R,PDM20h_pct
5901195761,ADL02oh_pct(ADL02)_R,ADL02oh_pct
267896359,PDM20t_pct(PDM20)_R,PDM20t_pct
298616588,ADM04oi_pct(ADM04)_R,ADM04oi_pct
298245448,PDM08q_b_pct(PDM08)_R,PDM08q_b_pct
299604862,PDM20t_pct(PDM20)_R,PDM20t_pct
328533799,PDM20u_pct(PDM20)_R,PDM20u_pct
5901213155,(ADM04)_L,
298249624,PDM08q_c_pct(PDM08)_R,PDM08q_c_pct
298957166,ADM04i_pct(ADM04)_R,ADM04i_pct
297930119,(aDT6d)(MBDLaxon2),
298275356,PDM27f_pct(PDM27)_R,PDM27f_pct
298055752,FB08j_L,FB7F_b
297947227,PDM05t_pct(pMP5)(PDM05)_R,PDM05t_pct
297930040,PDM15g_g_pct(pMP3a)(PDM15)_R,PDM15g_g_pct
297917475,PDL17a_pct(PDL17)_R,PDL17a_pct
297934346,(MBDLaxon2),
298275090,(aDT6d)(MBDLaxon2),
297899921,PDM08q_c_pct(PDM08)_R,PDM08q_c_pct
298599271,,
298607679,PDM07z_pct(PDM07)_R,PDM07z_pct
297183244,PDM12a_pct(PDM12)_R,PDM12a_pct
298245502,ADL09p_pct(ADL09)_R,ADL09p_pct
5901203987,PDL07i_pct(PDL07)_R,PDL07i_pct
297925765,(aDT6d)(MBDLaxon2),
297580589,PDM29h_pct(PDM29)_R,PDM29h_pct
5813026589,ADM04oo_pct(ADM04)_R,ADM04oo_pct
298258714,ADL25d_pct(ADL25)_R,ADL25d_pct
5813047713,PDL11r_pct(PDL11)_R,PDL11r_pct
297929768,PDM15r_pct(PDM15)_R,PDM15r_pct
298547259,ADL02oh_pct(ADL02)_R,ADL02oh_pct
329396647,(MBDLaxon2),
326905980,PDM15g_d_pct(pMP3a)(PDM15)_R,PDM15g_d_pct
298262644,PDL10ola_pct(PDL10)_R,PDL10ola_pct
298266797,(MBDLaxon2),
424037884,ADM04v_a_pct(aSP25b)(ADM04)_R,ADM04v_a_pct
298254384,PDL26d_pct(PDL26)_R,PDL26d_pct
360268385,PDM20d_pct(PDM20)_R,PDM20d_pct
298603633,PVL04p_a_pct(PVL04)_R,PVL04p_a_pct
5813008934,PDM20k_pct(PDM20)_R,PDM20k_pct
329728593,(ADM04)_L,
329566174,OA-VPM3(NO2/NO3)_R,OA-VPM3
328546621,PDM20e_e_pct(PDM20)_R,PDM20e_e_pct
298586553,ADM04on_pct(ADM04)_R,ADM04on_pct
5813039902,PDM09n_pct(PDM09)_R,PDM09n_pct
297856167,PDM20c_b_pct(PDM20)_R,PDM20c_b_pct
298936099,PDM07h_pct(PDM07)_R,PDM07h_pct
5813019517,ADM04oi_pct(ADM04)_R,ADM04oi_pct
266527996,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
298586733,_PDM08r_pct(PDM08)_R,_PDM08r_pct
298595196,AVM13c_pct(AVM13)_R,AVM13c_pct
298612190,PDM07n_pct(PDM07)_R,PDM07n_pct
266528078,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
5813111606,ADM04y_pct(ADM04)_R,ADM04y_pct
298241038,PDM09oa_pct(PDM09)_R,PDM09oa_pct
327933208,PDM15g_g_pct(pMP3a)(PDM15)_R,PDM15g_g_pct
5813057169,FB06d(PDL05)_R,FB6C_b
298944444,FB06oa(AVM10)_R,FB6U
328269766,PDM07f_b_pct(PDM07)_R,PDM07f_b_pct
298927224,FB07n(PDM25)_R,FB7I
328270395,PDM09y_pct(PDM09)_R,PDM09y_pct
328265389,ADM04oo_pct(ADM04)_R,ADM04oo_pct
5813020684,FB06j(PDL05)_R,FB6H
5901193523,PDM20g_a_pct(PDM20)_R,PDM20g_a_pct
296535868,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
360466268,FB07f_L,FB7F_a
298266805,(aDT6d)(MBDLaxon2),
358613806,PDL07q_pct(PDL07)_R,PDL07q_pct
298927362,PDM09v_b_pct(PDM09)_R,PDM09v_b_pct
5813019526,PDM07n_pct(PDM07)_R,PDM07n_pct
298254474,PDM09v_a_pct(PDM09)_R,PDM09v_a_pct
299289811,ADM10u_pct(ADM10)_R,ADM10u_pct
298258513,ADM05f_pct(ADM05)_R,ADM05f_pct
298944479,PDM09oa_pct(PDM09)_R,PDM09oa_pct
298250090,(ADM04)_R,
328593903,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
299617529,PDM07b_pct(PDM07)_R,PDM07b_pct
298599672,ADM04e_pct(ADM04)_R,ADM04e_pct
5813067529,AVM13a_b_pct(AVM13)_R,AVM13a_b_pct
5813061260,OA-VPM3(NO2/NO3)_L,OA-VPM3
299617484,_PDM08r_pct(PDM08)_R,_PDM08r_pct
299617849,_PDM08r_pct(PDM08)_R,_PDM08r_pct
298591075,_PDM08r_pct(PDM08)_R,_PDM08r_pct
360315461,ADL09b_a_pct(ADL09)_R,ADL09b_a_pct
520613226,ADM04v_a_pct(ADM04)_R,ADM04v_a_pct
267572587,PDM20m_pct(PDM20)_R,PDM20m_pct
298266716,PDM10w_pct(PDM10)_R,PDM10w_pct
5813032640,PDL07oa_pct(PDL07)_R,PDL07oa_pct
298405402,FB06y_L,FB6T
5813010121,PDM05i_pct(PDM05)_R,PDM05i_pct
328563364,PDM12a_pct(PDM12)_R,PDM12a_pct
298275024,(MBDLaxon2),
486103577,ADM04v_b_pct(ADM04)_R,ADM04v_b_pct
513464860,(MBDLaxon1),
390702220,(MBDLaxon1),
580719155,(aDT6e)(MBDLaxon2),
299043307,ADM04w_pct(ADM04)_R,ADM04w_pct
800264315,PAM04(B2)(ADM02)_R,PAM04
297925887,(MBDLaxon2),
517854468,MBON19(a2p3p)(PDL19)_R,MBON19
299604675,PDM20c_b_pct(PDM20)_R,PDM20c_b_pct
330640044,PDL05n_pct(PDL05)_R,PDL05n_pct
298962041,ADM04e_pct(ADM04)_R,ADM04e_pct
299621755,(ADM04)_L,
266187477,PDM07f_a_pct(PDM07)_R,PDM07f_a_pct
423774471,MBON19(a2p3p)(PDL05)_R,MBON19
297934349,PDM09oa_pct(PDM09)_R,PDM09oa_pct
5813040119,PDM12a_pct(PDM12)_R,PDM12a_pct
328632707,ADM04oh_pct(ADM04)_R,ADM04oh_pct
297519843,ADL09c_a_pct(ADL09)_R,ADL09c_a_pct
611706830,(MBDLaxon1),
298262837,(ADM04)_L,
885262087,FB06of(AVM10)_R,FB7G
330316013,PDM09om_pct(PDM09)_R,PDM09om_pct
299272806,ADL09b_a_pct(ADL09)_R,ADL09b_a_pct
5813009650,PDM11i_pct(PDM11)_R,PDM11i_pct
5813049380,PDL05b_pct(PDL05)_R,PDL05b_pct
360242173,ADL15f_b_pct(ADL15)_R,ADL15f_b_pct
5813062783,(PDM05)_L,
486444857,ADM04oc_pct(ADM04)_R,ADM04oc_pct
297917364,PDM09oa_pct(PDM09)_R,PDM09oa_pct
298603693,PDM09z_pct(PDM09)_R,PDM09z_pct
5812980567,PAM09(B1ped)(ADM02)_R,PAM09
298931489,_PDM08r_pct(PDM08)_R,_PDM08r_pct
5813092319,PDM07od_pct(PDM07)_R,PDM07od_pct
298948785,PDM12d_a_pct(PDM12)_R,PDM12d_a_pct
5813020993,PDM08s_pct(PDM08)_R,PDM08s_pct
5813056881,(PDM08)_L,
300455904,FB07f_L,FB7F_a
916633638,FB07f_L,FB7F_a
362394990,PDM12d_a_pct(PDM12)_R,PDM12d_a_pct
359917896,PDM20e_c_pct(PDM20)_R,PDM20e_c_pct
329919036,ADL03oh_pct(aSP27a)(ADL03)_R,ADL03oh_pct
299293552,PDM15n_pct(PDM15)_R,PDM15n_pct
299268507,ADL02oq_pct(ADL02)_R,ADL02oq_pct
419337157,PDL18oc_pct(PDL18)_R,PDL18oc_pct
299298381,PDM09v_b_pct(PDM09)_R,PDM09v_b_pct
947685488,FB06p(PDM21)_R,FB6K
360310976,ADM01a_pct(ADM01)_R,ADM01a_pct
362473525,(MBDLaxon1),
736813212,KCab-s,KCab-sc
1670973150,mPNX(AVM06)_R,olfactory multi lvPN mALT
549917317,KCab-s,KCab-sc
699031185,SIFamide(PDM34),SIFamide
300972942,MBON14(a3)_R,MBON14
611309194,KCab-c,KCab-sc
923018290,KCab-s,KCab-sc
736126563,KCab-c,KCab-sc
328887932,PDM20c_b_pct(PDM20)_R,PDM20c_b_pct
328909309,PDM12d_a_pct(PDM12)_R,PDM12d_a_pct
327881747,PDM20q_pct(PDM20)_R,PDM20q_pct
330238043,PDM20b_pct(PDM20)_R,PDM20b_pct
328265281,ADL09c_c_pct(ADL09)_R,ADL09c_c_pct
697645622,PDM12c_pct(PDM12)_R,PDM12c_pct
297588838,PDM15g_c_pct(pMP3a)(PDM15)_R,PDM15g_c_pct
298267207,PDM10oj_pct(PDM10)_R,PDM10oj_pct
5813020676,PDL05j_pct(PDL05)_R,PDL05j_pct
5813069630,ADL16q_pct(ADL16)_R,ADL16q_pct
298266903,PDM09oa_pct(PDM09)_R,PDM09oa_pct
547978595,,
297938585,PDM05s_pct(pMP5)(PDM05)_R,PDM05s_pct
5813071475,FB07j(AVM10)_R,FB7I
608891515,PDL11y_pct(PDL11)_R,PDL11y_pct
788055763,ON_small,ON
324846570,DN1pA(PDM24)_R,DN1pA
326460989,PDL13x_pct(PDL13)_R,PDL13x_pct
325814461,PDL16s_pct(PDL16)_R,PDL16s_pct
356472645,PDL20c_pct(PDL20)_R,PDL20c_pct
697537598,PVL03u_pct(PVL03)_R,PVL03u_pct
325122109,PDL20c_pct(PDL20)_R,PDL20c_pct
5813011299,PDL10g_a_pct(PDL10)_R,PDL10g_a_pct
325791831,PDL20d_pct(PDL20)_R,PDL20d_pct
326134570,PDL11u_a_pct(PDL11)_R,PDL11u_a_pct
449564352,PDL10g_b_pct(PDL10)_R,PDL10g_b_pct
326811922,ADL18d_b_pct(ADL18)_R,ADL18d_b_pct
325484974,ADL09s_pct(ADL09)_R,ADL09s_pct
294783216,,
294760680,PDL10g_h_pct(PDL10)_R,PDL10g_h_pct
356818664,PDL10g_d_pct(PDL10)_R,PDL10g_d_pct
356486199,PDL13w_pct(PDL13)_R,PDL13w_pct
5813009391,ADL20h_b_pct(ADL20)_R,ADL20h_b_pct
294792311,PDL11oh_pct(PDL11)_R,PDL11oh_pct
419929377,ADL10q_pct(ADL10)_R,ADL10q_pct
327147292,ADL05k_pct(ADL05)_R,ADL05k_pct
295103172,,
390564245,ADL18d_a_pct(ADL18)_R,ADL18d_a_pct
418205694,PDL14k_pct(PDL14)_R,PDL14k_pct
325834652,ADL10c_b_pct(ADL10)_R,ADL10c_b_pct
387538632,PDL17f_pct(PDL17)_R,PDL17f_pct
450933288,ADL04j_pct(ADL04)_R,ADL04j_pct
511634742,PDL20ob_pct(PDL20)_R,PDL20ob_pct
5812980156,PDL19m_pct(PDL19)_R,PDL19m_pct
325826011,ADL07od_pct(ADL07)_R,ADL07od_pct
386825553,PDL13u_pct(PDL13)_R,PDL13u_pct
295807429,ADL10k_pct(ADL10)_R,ADL10k_pct
5813035117,PDL07n_pct(PDL07)_R,PDL07n_pct
387227028,PDM10p_pct(PDM10)_R,PDM10p_pct
356467849,PDL13u_pct(PDL13)_R,PDL13u_pct
356835277,PDL07ob_pct(PDL07)_R,PDL07ob_pct
607152422,PDL11i_pct(PDL11)_R,PDL11i_pct
5813009280,PDL10h_pct(PDL10)_R,PDL10h_pct
295107514,PDL14b_pct(PDL14)_R,PDL14b_pct
325455473,PDL10of_pct(PDL10)_R,PDL10of_pct
233105330,PDM30k_pct(PDM30)_R,PDM30k_pct
327147610,PDL25b_pct(PDL25)_R,PDL25b_pct
325113795,PDM31a_pct(PDM31)_R,PDM31a_pct
5813020812,PDM24i_pct(PDM24)_R,PDM24i_pct
481946285,,
326159897,PDL17x_pct(PDL17)_R,PDL17x_pct
5813009296,SA3(AVM08)_R_bi,SA3
296502294,PDL11w_pct(PDL11)_R,PDL11w_pct
326521082,FQ12_b_C7_L,FQ12_b
325460206,PDL07n_pct(PDL07)_R,PDL07n_pct
326154371,ADL10k_pct(ADL10)_R,ADL10k_pct
480257743,ADL10k_pct(ADL10)_R,ADL10k_pct
418224106,PDL14m_b_pct(PDL14)_R,PDL14m_b_pct
325489440,FB08f(PDM25)_R,FB8D
5813081818,FB07a(PDL05)_R,FB7A
326159593,ADL07od_pct(ADL07)_R,ADL07od_pct
295474441,SA3(AVM08)_R_bi,SA3
328952123,PDL10t_pct(PDL10)_R,PDL10t_pct
295779961,ADL07x_f_pct(ADL07)_R,ADL07x_f_pct
326184549,FQ12_b(AB)_C8_L,FQ12_b
359529027,PDL23c_pct(PDL23)_R,PDL23c_pct
357150583,PDM24j_pct(PDM24)_R,PDM24j_pct
1537323564,SA1_b(AVM08)_R,SA1_b
1225605932,FQ12_b_C4_L,FQ12_b
295815897,FB09i(AVM10)_R,FB9B_e
888598546,SA1_b(AVM08)_R,SA1_b
357223889,FQ12_b_C6_L,FQ12_b
480931947,PDL23k_pct(PDL23)_R,PDL23k_pct
696859236,ADL07oc_pct(ADL07)_R,ADL07oc_pct
357569116,FQ12_b(AB)_C2_L,FQ12_b
5813035078,ADL10q_pct(ADL10)_R,ADL10q_pct
295490804,FQ12_b_C9_L,FQ12_b
916310074,FQ12_b_C7_L,FQ12_b
5813128431,FQ12_b_C7_L,FQ12_b
326849964,FB09c(AVM10)_R,FB9B_e
295820056,ADL23b_pct(ADL23)_R,ADL23b_pct
326875404,FQ12_a_C8_L,FQ12_a
388629465,PDM12a_pct(PDM12)_R,PDM12a_pct
295827899,FQ12_b_C2_L,FQ12_b
326525339,FQ12_b_C3_L,FQ12_b
886626370,FB09d(AVM10)_R,FB9B_c
326525255,FQ12_b_C8_L,FQ12_b
510921766,ADL07x_f_pct(ADL07)_R,ADL07x_f_pct
602562786,FQ12_b(AB)_C3_L,FQ12_b
450678094,FQ12_b_C4_L,FQ12_b
5813011717,PDL20ob_pct(PDL20)_R,PDL20ob_pct
5813067479,(PDM05)_L,
296203608,ADL13d_pct(ADL13)_R,ADL13d_pct
450376017,PDM15r_pct(PDM15)_R,PDM15r_pct
5812979995,PDM10ol_pct(PDM10)_R,PDM10ol_pct
327509674,ADL09b_b_pct(ADL09)_R,ADL09b_b_pct
732401014,FQ11_a_C2_L,FQ11_a
327852122,ADL20i_pct(ADL20)_R,ADL20i_pct
296479813,PDL11u_a_pct(PDL11)_R,PDL11u_a_pct
5812980483,PDM12a_pct(PDM12)_R,PDM12a_pct
296851235,PDM12a_pct(PDM12)_R,PDM12a_pct
1072805036,FQ12_a_C3_L,FQ12_a
388608485,FQ12_a_C5_L,FQ12_a
326884203,FQ12_a_C5_L,FQ12_a
758320421,PDM05j_c_pct(PDM05)_R,PDM05j_c_pct
388284324,ADL03z_pct(ADL03)_R,ADL03z_pct
295136450,PDM05j_g_pct(PDM05)_R,PDM05j_g_pct
327158831,ADL07s_pct(ADL07)_R,ADL07s_pct
542315097,PVL17m_pct(PVL17)_R,PVL17m_pct
298935111,PDM20e_e_pct(PDM20)_R,PDM20e_e_pct
5813055709,ADL07u_pct(ADL07)_R,ADL07u_pct
327531576,ADL23i_pct(ADL23)_R,ADL23i_pct
5813128313,FQ12_a_C6_L,FQ12_a
1104151060,FQ12_a_C2_L,FQ12_a
757396504,FQ12_a_C4_L,FQ12_a
5813046951,pC1a(PDM09)_R,pC1a
327565511,FQ12_a_C8_L,FQ12_a
700878295,ADL01w_c_pct(ADL01)_R,ADL01w_c_pct
297921570,PDM07c_pct(PDM07)_R,PDM07c_pct
5812981862,SAG(ADM09),SAG
357823645,ADL01w_c_pct(ADL01)_R,ADL01w_c_pct
419575044,ADL24a_pct(ADL24)_R,ADL24a_pct
296867934,FQ12_a_C8_L,FQ12_a
297192204,ADL13d_pct(ADL13)_R,ADL13d_pct
485511772,,
357944930,PDM24_pct(PDM24)_R,PDM24_pct
1141035086,(aDT6f)(MBDLaxon2),
326901620,PDM05m_pct(pMP5)(PDM05)_R,PDM05m_pct
325131735,PDL11u_a_pct(PDL11)_R,PDL11u_a_pct
5813041131,FQ12_a_C8_L,FQ12_a
481708589,FQ12_b_C5_L,FQ12_b
5813082948,FQ12_a(AB)_C2_L,FQ12_a
480257882,ADL10k_pct(ADL10)_R,ADL10k_pct
327566137,FQ12_a_C4_L,FQ12_a
329566335,ADL02h_b_pct(ADL02)_R,ADL02h_b_pct
358613830,PDM24e_pct(PDM24)_R,PDM24e_pct
327220514,ADL10f_pct(ADL10)_R,ADL10f_pct
327566042,PDM08u_pct(PDM08)_R,PDM08u_pct
326164742,PDL17r_pct(PDL17)_R,PDL17r_pct
1261129931,FQ12_a_C9_L,FQ12_a
449910491,PDL10g_j_pct(PDL10)_R,PDL10g_j_pct
1199082254,FQ12_a_C9_L,FQ12_a
296872415,FQ12_a_C7_L,FQ12_a
359900300,ADL09v_pct(ADL09)_R,ADL09v_pct
449901277,PDL10oa_pct(PDL10)_R,PDL10oa_pct
357901388,AVM07t_pct(AVM07)_R,AVM07t_pct
296851132,PDM10oo_pct(PDM10)_R,PDM10oo_pct
327565800,FQ12_a_C7_L,FQ12_a
296872298,FQ12_a_C7_L,FQ12_a
327535642,PDM08q_a_pct(PDM08)_R,PDM08q_a_pct
699160906,ADL05t_pct(ADL05)_R,ADL05t_pct
453009665,ADL16f_pct(ADL16)_R,ADL16f_pct
361351171,ADL12x_pct(aSP26)(ADL12)_R,ADL12x_pct
296850634,PDM18h_pct(PDM18)_R,PDM18h_pct
296885362,ADM07a_b_pct(ADM07)_L,ADM07a_b_pct
420325753,PDM09x_pct(PDM09)_R,PDM09x_pct
5813075824,PAM09(B1ped)(ADM02)_R,PAM09
357569231,FQ12_a_C9_L,FQ12_a
1011050603,PDM15r_pct(pMP3a)(PDM15)_R,PDM15r_pct
327242169,ADL16m_pct(ADL16)_R,ADL16m_pct
5813055817,(MBDLaxon1),
297580512,PDM15g_a_pct(pMP3a)(PDM15)_R,PDM15g_a_pct
327600366,(MBDLaxon1),
327872592,ADL02i_b_pct(ADL02)_R,ADL02i_b_pct
5813039910,PDM07oe_pct(PDM07)_R,PDM07oe_pct
327588074,(PDM09)_L,
483988886,ADL11t_pct(ADL11)_R,ADL11t_pct
5812980047,AVL22c_pct(AVL22)_R,AVL22c_pct
297541369,PDM12d_b_pct(PDM12)_R,PDM12d_b_pct
327932807,PDM15g_a_pct(pMP3a)(PDM15)_R,PDM15g_a_pct
299617731,PDM08q_b_pct(PDM08)_R,PDM08q_b_pct
579666216,(MBDLaxon2),
297584752,PDL07oe_pct(PDL07)_R,PDL07oe_pct
297588882,(MBDLaxon2),
328209735,ADL09c_a_pct(ADL09)_R,ADL09c_a_pct
297563270,PDM08s_pct(PDM08)_R,PDM08s_pct
5813055822,(MBDLaxon2),
297588821,(pC1),
